0	2	10	1.000000
1	8	7	4.000000
2	13	7	1.000000
3	15	0	7.000000
4	11	2	6.000000
5	18	16	8.000000
6	4	17	8.000000
7	8	11	5.000000
8	3	9	2.000000
9	2	19	5.000000
10	15	9	5.000000
11	9	2	7.000000
12	14	1	1.000000
13	5	6	7.000000
14	1	18	9.000000
15	18	12	1.000000
16	12	6	8.000000
17	13	17	5.000000
18	2	16	7.000000
19	12	2	7.000000
20	15	13	2.000000
21	19	4	1.000000
22	15	12	1.000000
23	10	17	9.000000
24	10	14	5.000000
25	19	6	3.000000
26	9	6	4.000000
27	1	17	10.000000
28	18	9	2.000000
29	1	8	8.000000
