0	0	23	2.000000
1	18	8	5.000000
2	1	12	1.000000
3	16	27	3.000000
4	4	25	4.000000
5	28	5	6.000000
6	29	20	1.000000
7	13	15	3.000000
8	11	25	8.000000
9	24	17	7.000000
10	19	21	3.000000
11	8	22	1.000000
12	17	15	2.000000
13	23	19	9.000000
14	2	5	4.000000
15	6	14	9.000000
16	10	9	8.000000
17	12	9	5.000000
18	7	5	8.000000
19	10	3	5.000000
20	11	29	1.000000
21	27	10	4.000000
22	26	6	10.000000
23	9	5	2.000000
24	11	17	4.000000
25	14	21	8.000000
26	16	18	4.000000
27	20	19	1.000000
28	20	28	5.000000
29	3	19	4.000000
30	23	10	7.000000
31	10	21	6.000000
32	8	24	10.000000
33	0	4	7.000000
34	1	6	8.000000
35	16	5	5.000000
36	20	14	2.000000
37	4	1	1.000000
38	7	25	7.000000
39	13	21	9.000000
40	12	11	7.000000
41	2	24	2.000000
42	5	23	1.000000
43	11	16	8.000000
44	11	21	2.000000
