0	40	101	4.000000
1	149	145	10.000000
2	109	113	10.000000
3	44	186	10.000000
4	2	160	6.000000
5	182	76	8.000000
6	165	85	1.000000
7	168	17	5.000000
8	46	12	5.000000
9	168	44	4.000000
10	74	49	9.000000
11	57	194	4.000000
12	11	56	9.000000
13	123	134	2.000000
14	8	161	8.000000
15	140	170	1.000000
16	47	93	7.000000
17	102	60	8.000000
18	85	79	1.000000
19	21	58	6.000000
20	167	126	4.000000
21	190	155	3.000000
22	104	94	9.000000
23	97	180	10.000000
24	195	76	9.000000
25	130	38	6.000000
26	118	91	5.000000
27	153	75	10.000000
28	146	196	8.000000
29	91	191	3.000000
30	54	114	4.000000
31	62	86	3.000000
32	3	163	3.000000
33	138	193	6.000000
34	184	151	2.000000
35	48	63	10.000000
36	84	11	5.000000
37	51	106	4.000000
38	190	99	6.000000
39	43	22	10.000000
40	124	107	7.000000
41	63	116	5.000000
42	194	156	5.000000
43	33	3	8.000000
44	42	25	6.000000
45	152	192	2.000000
46	141	154	10.000000
47	82	98	4.000000
48	175	69	10.000000
49	74	64	10.000000
50	140	84	9.000000
51	38	19	3.000000
52	24	189	2.000000
53	35	122	9.000000
54	7	123	4.000000
55	5	95	2.000000
56	32	112	4.000000
57	111	126	9.000000
58	27	157	3.000000
59	129	191	3.000000
60	120	101	3.000000
61	135	148	9.000000
62	198	121	5.000000
63	175	168	7.000000
64	125	82	6.000000
65	94	88	9.000000
66	3	148	6.000000
67	143	132	10.000000
68	159	60	2.000000
69	171	74	2.000000
70	73	8	1.000000
71	156	41	1.000000
72	176	29	8.000000
73	90	154	6.000000
74	164	61	10.000000
75	173	37	3.000000
76	159	142	7.000000
77	178	4	9.000000
78	50	153	6.000000
79	105	119	8.000000
80	87	59	8.000000
81	131	113	6.000000
82	92	91	3.000000
83	30	51	1.000000
84	121	76	4.000000
85	154	52	6.000000
86	181	37	2.000000
87	53	132	10.000000
88	109	100	6.000000
89	129	35	4.000000
90	53	120	4.000000
91	170	91	9.000000
92	127	103	2.000000
93	43	68	9.000000
94	185	150	5.000000
95	108	54	7.000000
96	48	40	9.000000
97	190	166	3.000000
98	151	18	9.000000
99	81	80	10.000000
100	186	38	6.000000
101	6	4	9.000000
102	173	6	2.000000
103	172	13	3.000000
104	39	31	4.000000
105	137	61	1.000000
106	174	87	7.000000
107	115	62	3.000000
108	138	131	9.000000
109	176	81	4.000000
