0	50	8	9.000000
1	40	53	3.000000
2	32	59	1.000000
3	45	48	5.000000
4	27	21	3.000000
5	30	2	6.000000
6	38	47	1.000000
7	1	11	6.000000
8	17	41	9.000000
9	5	53	5.000000
10	41	23	4.000000
11	19	59	7.000000
12	20	16	10.000000
13	30	26	5.000000
14	48	22	9.000000
15	33	55	3.000000
16	19	51	7.000000
17	44	58	10.000000
18	47	27	7.000000
19	12	10	6.000000
20	17	35	7.000000
21	46	22	2.000000
22	6	56	3.000000
23	52	43	4.000000
24	9	29	3.000000
25	27	25	5.000000
26	31	28	3.000000
27	11	15	9.000000
28	28	2	7.000000
29	14	46	8.000000
30	24	4	2.000000
31	26	1	1.000000
32	4	43	7.000000
33	12	13	4.000000
34	20	19	5.000000
35	37	3	3.000000
36	36	49	5.000000
37	39	36	9.000000
38	2	41	10.000000
39	41	32	9.000000
40	48	3	4.000000
41	42	12	9.000000
42	50	4	5.000000
43	34	12	8.000000
44	53	18	2.000000
45	3	29	1.000000
46	54	57	1.000000
47	7	44	9.000000
48	49	34	2.000000
49	10	56	2.000000
50	0	3	2.000000
51	44	39	4.000000
52	8	47	5.000000
53	5	54	7.000000
54	57	33	7.000000
55	49	33	4.000000
56	21	58	1.000000
57	32	46	3.000000
58	3	18	7.000000
59	22	34	5.000000
60	50	28	3.000000
61	10	18	7.000000
62	55	6	10.000000
63	33	3	10.000000
64	0	1	6.000000
65	47	16	1.000000
66	37	51	6.000000
67	14	12	2.000000
68	14	49	1.000000
69	13	8	5.000000
70	10	25	8.000000
71	14	56	4.000000
72	13	32	3.000000
73	6	23	3.000000
74	4	7	5.000000
75	45	10	4.000000
76	31	14	9.000000
77	58	32	5.000000
78	38	11	4.000000
79	52	54	3.000000
80	34	18	3.000000
81	51	58	5.000000
82	5	55	9.000000
83	26	24	7.000000
84	8	49	2.000000
85	57	45	5.000000
86	44	57	3.000000
87	14	58	2.000000
88	23	21	10.000000
89	9	1	3.000000
